"rho"	"adj_p_value"	"CompID1"	"CompID2"	"Calc..MW"	"m.z"	"RT..min."	"Reference.Ion"	"ABSrho"
0.134391423892743	1	"236"	"cereal2b"	"136.03799"	"137.04579"	"88.285322"	"Hypoxanthine"	0.134391423892743
-0.134330644208018	1	"53"	"spread2"	"129.07846"	"130.08626"	"80.7970006"	"Pipecolinic acid"	0.134330644208018
-0.134222473571167	1	"1519"	"snack4"	"228.07514"	"227.06734"	"146.5454688"	"2-Deoxyuridine"	0.134222473571167
-0.134135133442427	1	"1479"	"milk1"	"174.1363"	"175.1441"	"50.35325612"	"N6,N6-dimethyllysine"	0.134135133442427
-0.134126457889427	1	"22"	"spread2"	"174.08973"	"173.08193"	"437.6886908"	"Suberic acid "	0.134126457889427
0.13410083710626	1	"1545"	"spread2"	"136.03769"	"135.02989"	"53.30398894"	"L-threonic acid"	0.13410083710626
-0.13406644653867	1	"202"	"spread2"	"189.06425"	"188.05645"	"104.5857543"	"N-Acetylglutamic acid"	0.13406644653867
0.134034204907977	1	"309"	"milk2"	"136.0377"	"135.0299"	"53.30398894"	"D-Erythronic acid"	0.134034204907977
-0.133766600269161	1	"1891"	"spread2"	"280.1054"	"281.1132"	"321.6456447"	"Asp-Phe"	0.133766600269161
0.133487092826357	1	"1603"	"snack2"	"179.07884"	"180.08664"	"54.15895794"	"Glucosamine"	0.133487092826357
-0.133485353678985	1	"1539"	"fish3"	"342.11673"	"341.10893"	"59.11634791"	"Trehalose"	0.133485353678985
0.133264331694111	1	"210"	"snack5"	"131.05772"	"132.06552"	"54.21776847"	"trans-4-Hydroxy-L-proline"	0.133264331694111
-0.132839303157653	1	"89"	"Egg_week"	"188.10538"	"187.09758"	"524.5752462"	"Azelaic acid"	0.132839303157653
-0.132650611831722	1	"507"	"junk1"	"192.0639"	"191.0561"	"56.18887996"	"D(-)Quinic acid"	0.132650611831722
-0.1324473738449	1	"169"	"drink4"	"89.04716"	"90.05496"	"52.63129909"	"L-Alanine"	0.1324473738449
-0.132208687103656	1	"1967"	"milk1"	"179.07885"	"180.08665"	"54.3910525"	"Mannosamine"	0.132208687103656
-0.132082420695471	1	"89"	"Cheese_week"	"188.10538"	"187.09758"	"524.5752462"	"Azelaic acid"	0.132082420695471
0.131826085858212	1	"1482"	"meat1"	"165.04544"	"166.05324"	"53.48839266"	"DL-Methionine sulfoxide"	0.131826085858212
-0.131681273699823	1	"107"	"MD_week"	"178.04826"	"177.04046"	"53.97621458"	"L-Gulonic gamma-lactone"	0.131681273699823
0.131621157705772	1	"1550"	"meat2"	"130.06351"	"129.05571"	"358.0001277"	"3-Methyl-2-oxopentanoic acid (=ketoisoleucine)"	0.131621157705772
-0.131528109710163	1	"1603"	"milk1"	"179.07884"	"180.08664"	"54.15895794"	"Glucosamine"	0.131528109710163
-0.131523171761993	1	"1524"	"spread2"	"188.11557"	"189.12337"	"199.9391229"	"Leucylglycine"	0.131523171761993
-0.131472586870568	1	"2025"	"junk1"	"182.99954"	"181.99174"	"310.8259314"	"Saccharin"	0.131472586870568
0.131112838121927	1	"1840"	"snack3"	"162.99445"	"161.98665"	"201.7785663"	"Acesulfame K"	0.131112838121927
0.131050935889167	1	"12"	"Dark_cereals_week"	"182.07956"	"181.07176"	"51.39893125"	"Mannitol"	0.131050935889167
-0.130966146260682	1	"2068"	"snack4"	"226.09483"	"227.10263"	"271.3156643"	"5-Oxo-L-prolyl-L-proline"	0.130966146260682
0.130431948302265	1	"225"	"Dark_cereals_week"	"95.03659"	"96.04439"	"60"	"3-Hydroxypyridine"	0.130431948302265
0.130098821493544	1	"1967"	"snack2"	"179.07885"	"180.08665"	"54.3910525"	"Mannosamine"	0.130098821493544
0.130044308615006	1	"126"	"Dark_cereals_week"	"150.05335"	"149.04555"	"56.89411073"	"D-(-)Arabinose"	0.130044308615006
0.130034695494329	1	"2115"	"Dark_cereals_week"	"117.053303"	"118.061103"	"53.00720574"	"Guanidoacetate (2-carbamimidamidoacetic acid)"	0.130034695494329
