CompID	22F	23F	24F	25F	26F	33F	34F	35F	36F	37F	38F	39F	40F	41F	42F	43F	45F	47F	48F	49F	50F	51F	52F	53F	54F	55F	56F	57F	58F	59F	60F	61F	64F	65F	69F	70F	71F	72F	76F	77F	78F	79F	80F	81F	84F	85F	86F	87F	88F	90F	91F	92F	93F	99F	100F	101F	102F	103F	104F	106F	107F	108F	109F	110F	111F	112F	113F	114F	117F	118F	119F	120F	121F	122F	123F	124F	125F	126F	128F	129F	130F	131F	132F	133F	134F	135F	136F	137F	138F	139F	140F	141F	142F	143F	144F	146F	147F	148F	150F	151F	153F	154F	155F	156F	157F	158F	159F	161F	162F	163F	164F	165F	166F	167F	168F	170F	171F	172F	173F	174F	175F	176F	177F	178F	179F	180F	181F	182F	184F	186F	210F	212F	214F	216F	217F	219F	221F	224F	226F	242F	244F	251F	252F	253F	254F	256F	258F	260F	263F	264F	266F	269F	276F	280F	283F	284F	288F	290F	298F	300F	301F	307F	331F	335F	347F	350F	359F	361F	362F	366F	367F	368F	369F	370F	371F	372F	373F	374F	375F	377F	378F	379F	380F	381F	382F	387F	388F	389F	390F	407F	408F	409F	410F	411F	412F	413F	414F	415F	416F	417F	418F	419F	421F	443F	445F	446F	447F	448F	449F	451F	452F	453F	454F	455F	456F	457F	458F	459F	461F	462F	463F	464F	474F	475F	476F	477F	478F	479F	480F	481F	482F	483F	484F	485F	486F	487F	488F	491F	492F	493F	494F	495F	496F	497F	498F	499F	500F	501F	502F	503F	504F	505F	506F	507F	508F	509F	511F	512F	513F	514F	515F	516F	517F	518F	520F	521F	522F	524F	525F	527F	528F	529F	531F	532F	533F	534F	535F	536F	537F	538F	539F	540F	541F	542F	543F	544F	545F	546F	547F	548F	549F	550F	551F	552F	553F	554F	555F	556F	557F	558F	559F	560F	561F	562F	563F	564F	565F	566F	567F	568F	569F	570F	571F	572F	573F	574F	575F	576F	577F	578F	579F	580F	581F	582F	583F	584F	585F	586F	587F	588F	589F	590F	591F	592F	593F	594F	595F	596F	597F	598F	600F	601F	602F	603F	604F	605F	606F	607F	608F	609F	610F	611F	612F	613F	614F	615F	616F	617F	618F	619F	621F	622F	623F	624F	625F	626F	627F	628F	629F	631F	632F	633F	634F	635F	636F	637F	638F	639F	640F	641F	643F	646F	647F	648F	649F	650F	651F	652F	653F	654F	655F	656F	657F	658F	660F	661F	662F	663F	664F	666F	667F	668F	669F	670F	671F	672F	673F	675F	676F	677F	678F	679F	680F	681F	682F	683F	685F	686F	687F	688F	689F	691F	692F	693F	694F	695F	696F	697F	698F	699F	700F	701F	702F	703F	704F	705F	706F	707F	708F	709F	710F	711F	712F	713F	716F	720F	721F	722F	723F	724F	725F	726F	727F	728F	752F	755F	756F	757F	800F	801F	805F	806F	807F	808F	810F	811F	813F	815F	816F	817F	818F	819F	820F	822F	825F	828F	829F	832F	833F	834F	835F	836F	837F	839F	841F	842F	843F	845F	846F	847F
107	0.37639	-0.0790807	-0.106507	-0.474599	0.105321	0.184389	0.195931	-0.185914	1.17586	0.0512897	-0.25983	-0.0322281	-0.0431345	0.0242983	-0.269953	0.407042	-0.125306	0.115378	0.26299	0.481373	0.63733	-0.155792	0.00300999	0.441741	0.117474	0.245593	-0.633006	-0.421838	0.319544	0.477706	0.5096	0.0505055	0.182961	-0.318972	0.207187	-0.260406	0.186432	0.0220095	-0.481232	0.214555	-0.4357	0.788458	0.0617996	-0.157388	-0.279083	-0.2183	0.220995	-0.31411	0.0666195	0.43868	0.701092	-0.168521	-0.232855	0.232363	0.46015	-0.598921	0.586931	0.0176256	0.66006	0.164796	-0.438375	0.156708	0.848027	0.195567	-0.299817	-0.312574	0.00806625	0.942955	0.364686	-0.441308	-0.454467	-0.50044	-0.549295	0.306719	-0.0365887	0.942745	0.683391	0.14799	0.634125	-0.202428	-0.34957	0.778529	-0.532942	-0.0385523	-0.328726	-0.402668	0.100242	-0.503685	-0.232213	-0.0940306	-0.142622	-0.488501	0.0116438	0.354864	0.298128	-0.0554279	-0.467678	0.0315353	-0.117257	0.0745939	-0.380112	0.181747	0.617127	0.182727	-0.248112	-0.295202	0.145529	-0.184723	-0.206997	-0.442426	-0.513759	-0.542908	0.0497191	0.221187	0.196414	0.273403	-0.319937	-0.11016	-0.396264	-0.272761	-0.389373	0.0499964	-0.169569	-0.257067	0.771466	0.261163	0.322234	-0.27688	0.221011	0.129349	0.0657134	-0.181549	-0.110149	-0.382624	0.100303	0.934137	-0.207345	-0.236469	0.225005	-0.26973	0.221059	-0.629814	-0.201447	-0.453592	0.477647	-0.109858	0.55863	-0.338405	-0.0304676	-0.161112	-0.154963	0.202267	-0.327959	0.47814	0.547713	0.922081	0.439407	0.474711	-0.123658	0.0500939	-0.593774	0.399819	-0.276714	-0.13017	0.930105	0.201834	-0.622983	0.324663	-0.44178	0.0461701	0.293341	-0.284025	-0.393807	-0.266629	0.121951	-0.123546	-0.293891	0.463234	0.203159	1.52169	-0.19799	-0.176996	-0.051165	0.107655	0.0833999	-0.649134	-0.291673	-0.407056	-0.39146	0.976418	0.176151	0.330257	-0.47039	-0.292724	-0.0983	-0.3969	-0.173311	0.221698	0.246812	-0.14445	0.0967294	-0.0953532	0.0386729	0.636638	-0.274351	0.101582	-0.187509	-0.0142234	-0.270176	-0.293443	1.56017	0.90343	0.824154	-0.59797	0.171832	-0.355894	0.228217	-0.167423	-0.255938	-0.0724668	-0.235657	-0.537195	0.11312	0.515429	-0.234741	0.413208	-0.518159	0.67906	-0.219845	-0.0581151	-0.218759	0.362272	0.220675	-0.24314	0.131832	-0.0926533	1.01058	-0.118553	1.19241	-0.148902	-0.274648	-0.271069	0.214802	-0.417223	0.103703	0.12123	-0.408714	-0.135884	-0.176213	-0.620295	0.396683	-0.308943	-0.397854	-0.434534	-0.45035	0.55656	-0.486956	-0.3362	-0.415455	-0.449232	-0.290999	-0.420696	-0.331505	-0.544366	0.223111	0.126429	0.286907	0.0498395	0.572949	0.241878	0.243821	0.122258	0.349074	-0.0485099	-0.343386	-0.0307471	-0.277721	-0.330868	0.0934665	0.32896	-0.158564	-0.424244	-0.0875741	0.627556	0.461137	-0.546093	-0.441669	-0.0726359	-0.505341	0.963109	-0.119421	0.592301	0.587826	-0.441563	0.00868363	0.383926	0.57619	0.307654	-0.497772	-0.524291	-0.533842	-0.497914	-0.306064	-0.267703	-0.048122	-0.344239	0.10496	-0.421126	-0.544697	-0.0282783	-0.0447799	-0.206448	-0.134931	-0.475257	-0.316004	-0.269284	-0.456499	-0.235376	-0.416729	-0.292244	-0.332662	-0.464172	-0.236866	-0.593437	-0.479019	0.383437	0.280829	-0.221102	-0.585273	0.228811	-0.522997	0.161944	-0.0295853	-0.202776	-0.186781	-0.0997234	-0.542405	-0.034257	0.23462	-0.419254	-0.549957	-0.0403958	-0.316983	-0.124654	-0.504349	-0.463871	-0.278339	0.00288209	-0.152638	-0.338295	-0.0959389	-0.263683	-0.206101	1.7822	-0.350945	-0.179133	0.31357	0.510632	1.04819	0.0958516	0.681591	0.165412	0.140235	-0.0207397	0.344877	-0.198833	0.0726735	0.105911	1.06749	0.0622308	-0.0853447	-0.0999955	-0.267138	-0.0754675	0.359186	0.279612	0.102598	-0.304334	-0.624339	0.212961	0.520428	0.0104181	-0.356583	0.0385144	-0.022282	0.160199	-0.280728	-0.471425	-0.450497	-0.211771	-0.122022	-0.340694	0.0636552	-0.450013	-0.240851	-0.293655	-0.015496	0.43465	0.789012	-0.446518	1.27351	-0.423917	-0.530778	-0.335968	-0.578236	0.114697	-0.506262	-0.502789	-0.371076	-0.410386	0.894972	-0.0787542	1.01459	-0.317878	-0.235338	0.858305	0.0576271	-0.153288	-0.149375	-0.350535	-0.324438	-0.424574	-0.48569	0.221027	-0.565259	-0.0930765	-0.0197916	-0.157985	-0.225119	0.668758	-0.00217974	0.248774	0.0968425	-0.096632	1.86964	0.0426812	-0.194317	0.161728	0.0970513	0.220931	-0.0901967	0.402978	0.036206	-0.329875	0.16065	-0.201757	0.0716881	0.123181	-0.0570018	0.0312499	-0.115284	0.125144	-0.0374493	-0.307338	-0.0449637	-0.300885	0.0318833	0.0560846	-0.498077	0.182245	-0.466369	-0.267503	0.0384565	-0.0578412	0.186934	0.43378	-0.250544	0.269468	0.260534	-0.157043	0.241239	0.560573	-0.107972	0.253439	0.693555	0.0657825	0.489907	-0.505313	-0.49269	0.0176148	0.990075	0.148445	0.179987	1.63837	0.574977	-0.196276	0.101491	-0.241935	-0.15202	0.0628775
12	-0.0479304	-0.221167	0.250454	-0.178138	-0.311694	0.753316	-0.0660086	-0.286285	0.207955	-0.230059	3.79693	0.471494	1.01914	-0.234594	-0.226666	-0.160202	-0.311728	-0.198385	0.259705	-0.243262	-0.210929	-0.238131	-0.301045	-0.295011	-0.267871	-0.236185	-0.271935	-0.196974	-0.113141	-0.13193	-0.250876	-0.188034	-0.182662	0.278208	-0.248713	4.37531	0.769979	-0.242188	-0.262157	0.463893	-0.094394	0.202092	-0.297739	-0.0832393	-0.196482	-0.216725	0.960035	-0.164418	-0.259258	0.359672	0.508795	1.09564	0.600977	-0.244098	-0.118781	-0.246146	-0.266445	-0.221176	1.9498	-0.216338	-0.272295	1.14961	-0.230713	-0.183043	-0.230983	-0.272352	0.760976	0.231553	-0.250458	-0.240202	-0.206354	-0.258995	-0.26023	-0.205634	-0.241784	0.864551	-0.0772115	-0.206104	-0.0884232	-0.25437	-0.275468	-0.252328	-0.272139	0.414008	-0.172792	0.197099	-0.292427	-0.272976	-0.190452	-0.270261	-0.243554	-0.218444	-0.204822	-0.283523	-0.261816	0.17215	-0.209673	0.275393	-0.254992	-0.115961	-0.0916957	-0.210252	-0.198345	0.0392516	-0.122242	-0.0812775	0.00510261	-0.0715679	-0.184237	-0.157574	-0.167705	0.374924	1.01684	0.190334	0.05578	0.023322	1.01831	0.503746	-0.174373	-0.210421	-0.260245	-0.0142634	-0.20846	-0.120543	-0.0462849	-0.0433341	-0.138005	-0.198918	0.363633	-0.174151	-0.265496	-0.220497	-0.263019	-0.118144	-0.204813	0.331132	-0.273504	2.32509	-0.159411	-0.135772	1.07735	0.277772	-0.278107	-0.247946	1.02587	0.316487	-0.0477012	-0.250403	-0.260628	-0.227805	-0.186869	-0.0926039	-0.217221	0.502708	-0.166418	-0.219318	-0.0829571	-0.0375379	-0.226622	0.044494	-0.251296	-0.0835156	-0.225078	0.0209167	-0.252128	-0.139899	-0.207498	0.320845	-0.231094	-0.208362	0.0776025	-0.278223	-0.254364	-0.182138	-0.293096	-0.11083	-0.184615	0.579475	-0.186489	3.56753	-0.262959	-0.237763	-0.0341015	-0.1989	-0.232019	-0.0220488	-0.205428	-0.0672039	-0.199846	-0.120212	-0.2924	-0.18485	-0.304081	3.50846	-0.214703	-0.293906	-0.301976	-0.277012	-0.250867	-0.250679	-0.0614504	0.325515	-0.170749	-0.0797363	-0.258633	-0.253396	-0.202761	-0.022936	-0.2863	-0.267715	-0.166773	0.305297	0.0675239	-0.177566	-0.228028	-0.222271	-0.224404	-0.0455493	-0.235614	0.170197	0.00167975	-0.160121	-0.262276	-0.175511	-0.225111	0.337876	-0.184545	0.87943	-0.271209	-0.21963	-0.225474	-0.254981	-0.253139	-0.0419688	0.059212	-0.247015	-0.0855071	-0.140686	-0.0649685	-0.268172	0.0164482	-0.235637	-0.284	-0.223034	-0.283136	-0.298377	-0.23186	-0.24541	-0.182432	-0.193321	1.40926	-0.210226	0.0380958	0.232459	0.430975	-0.23532	-0.298851	0.10694	0.190263	-0.0474993	-0.260483	-0.237076	-0.0191727	-0.171528	-0.203606	-0.0887444	-0.262786	-0.154192	-0.269568	-0.268993	-0.281089	-0.281027	-0.192174	-0.203893	-0.176481	-0.176411	-0.24009	-0.275757	0.355549	-0.124274	-0.251598	0.0716149	-0.242588	1.35814	0.801126	-0.270781	-0.257288	-0.110701	-0.157966	2.97623	0.22694	-0.105313	0.792602	-0.191369	-0.124615	-0.102053	-0.270199	-0.261687	-0.278283	-0.0272634	-0.259216	-0.283785	-0.125278	-0.285165	-0.281574	-0.227271	1.98552	-0.0320169	-0.242334	-0.24695	-0.244031	-0.262609	-0.235085	-0.261565	-0.266923	0.549399	0.0431643	-0.204999	-0.125244	-0.137241	-0.254398	-0.267452	-0.103299	-0.261252	-0.00451983	-0.18569	-0.27504	-0.19771	-0.240873	-0.084044	-0.222677	-0.153905	3.52786	-0.294357	-0.21597	-0.217504	0.0774868	-0.240572	0.291834	-0.255912	-0.230325	-0.24607	-0.0891249	-0.253438	0.201753	-0.233378	0.0423393	-0.235115	-0.226897	0.315065	-0.246596	-0.160901	-0.199553	-0.271868	-0.0977505	-0.223779	0.928303	-0.249048	0.263464	-0.250351	1.90484	0.297018	-0.251982	-0.262336	0.446249	-0.247821	-0.247985	0.107899	-0.210301	-0.0838688	-0.201391	-0.240755	-0.0402856	-0.268495	-0.110371	-0.0780881	-0.276494	-0.198896	-0.21785	-0.261201	-0.128055	-0.242357	-0.151741	-0.227812	-0.257048	-0.241149	-0.200774	0.144991	-0.257819	-0.275449	-0.247793	-0.143979	-0.26372	-0.223101	-0.261668	-0.24883	-0.257968	-0.0360224	-0.0266956	-0.267027	0.71692	-0.282658	-0.137897	-0.203396	-0.190751	-0.232539	-0.298644	-0.179196	-0.26681	-0.0539673	0.931785	-0.213957	-0.252856	-0.216483	-0.284087	0.131682	0.436645	-0.139503	-0.216137	-0.266857	-0.271863	-0.145105	-0.259019	-0.285514	-0.272029	-0.246652	-0.276181	-0.23253	-0.214547	-0.257862	-0.253243	-0.199588	-0.274974	0.188035	-0.187302	-0.282475	-0.021376	0.222454	-0.249454	-0.281628	-0.198812	-0.245411	-0.00734123	-0.263497	1.00887	-0.206587	0.0240601	-0.276511	-0.237158	-0.292872	-0.236368	2.46173	0.699908	-0.265849	-0.227441	-0.167628	-0.09165	-0.103021	-0.244678	0.438114	-0.255404	0.0813118	-0.0809745	-0.241924	2.28509	0.264979	0.406298	1.86153	-0.29052	-0.240809	-0.0726404	-0.227039	0.786634	2.09007	-0.305005	-0.244565	-0.113407	-0.27209	0.61006	-0.126731	-0.121483	-0.231911	-0.191872	0.222049	-0.203444	-0.0208653	-0.112592	-0.253735	-0.130409	-0.248838
126	0.397037	-0.147935	0.138809	0.109635	0.137851	-0.0408877	-0.11531	0.624799	0.551219	-0.458989	0.0194145	-0.0762587	0.248218	-0.431366	-0.417494	-0.307262	-0.431575	0.075442	0.134354	0.559811	-0.00276221	-0.564178	-0.161442	-0.385194	-0.159297	-0.35463	-0.397095	-0.469026	-0.0919563	-0.344994	-0.496862	0.16317	-0.19809	-0.0151208	-0.27004	-0.113846	-0.28498	-0.045159	-0.417116	1.08088	-0.291688	0.218335	-0.310869	-0.324503	-0.233579	-0.397725	0.56567	0.335822	-0.202713	1.64604	1.27558	0.788383	-0.065696	-0.321104	-0.243108	-0.14847	-0.0973732	-0.101803	0.114965	-0.205693	-0.231218	-0.350204	0.00061594	0.352608	-0.544846	-0.436669	0.113262	1.35016	-0.00134716	-0.0224473	-0.492133	-0.0970177	-0.0706898	0.507709	0.199637	0.866098	-0.0295362	0.400235	0.111702	-0.386762	0.194015	0.0884215	0.708893	1.32789	-0.324884	0.681118	0.682463	-0.0719937	1.07471	-0.0243901	-0.00539449	0.293857	-0.242302	-0.16155	-0.0964294	-0.021361	-0.155487	1.32929	-0.175964	0.250838	-0.577226	-0.33691	-0.164323	0.33421	0.356647	-0.144626	-0.434319	-0.551473	0.117695	0.00696241	-0.450584	0.0673804	0.787625	-0.00277843	1.0129	-0.369952	0.108863	0.00243182	0.298259	0.339898	0.0478633	-0.0169021	-0.4278	-0.122915	1.40214	0.850294	1.19804	-0.067235	0.83384	0.515466	-0.303461	-0.315103	-0.321852	-0.382283	-0.271463	0.135146	-0.142002	-0.326075	-0.157936	0.105198	-0.410221	-0.627765	-0.235899	-0.282026	-0.140337	-0.35262	1.02337	-0.133893	0.915184	0.235008	-0.0911316	0.974961	-0.272505	0.296511	0.142114	-0.242432	0.564756	-0.0150352	-0.384288	0.0888226	-0.371503	0.52068	-0.446479	-0.0304329	0.401368	0.257686	-0.157309	-0.186175	1.13839	-0.396836	-0.0745464	-0.573724	-0.134	-0.333723	-0.320652	0.304232	-0.253165	-0.254272	-0.450474	1.39802	-0.342469	0.00906612	-0.457773	-0.106389	0.0393707	-0.601939	0.0559449	1.13459	0.479506	0.0948237	-0.172518	-0.0255002	-0.493614	-0.1145	-0.0881931	-0.520614	-0.494153	-0.536031	-0.300046	-0.0462932	-0.328796	0.14478	-0.104167	0.164311	0.0696276	-0.279508	-0.264525	-0.462397	-0.231708	-0.634615	1.25259	0.266692	0.734966	-0.330096	-0.321755	0.155423	0.199073	0.089201	-0.118754	0.446933	0.740947	-0.188121	-0.471437	-0.0287898	-0.625495	0.22916	-0.309746	0.357707	-0.499197	-0.202599	-0.381363	-0.147994	-0.0837891	0.00667019	0.0971304	0.151272	1.38165	0.462792	0.128165	-0.139482	-0.562712	0.507999	0.1146	-0.078292	0.281492	-0.0675086	0.233791	0.0460837	0.10712	-0.161791	-0.0930353	0.0920137	0.0942937	0.633757	-0.121124	-0.512598	0.31804	0.688324	0.381271	0.795109	0.813965	-0.158706	0.0253892	0.0768514	-0.170278	-0.223182	-0.158442	-0.140361	-0.0628751	-0.0554903	-0.329567	-0.286555	0.0996558	0.167926	-0.339375	-0.173575	-0.0458427	-0.491176	0.182961	-0.419638	-0.573032	0.0818831	-0.326897	0.153945	-0.373494	-0.178051	-0.106641	0.0138343	0.297008	0.318253	-0.230531	0.749592	-0.0395341	-0.517588	0.118249	0.424148	-0.289027	0.336144	-0.0365824	0.531821	0.0732151	0.220297	0.544438	-0.328487	0.141465	-0.219798	-0.0932709	-0.0099895	-0.426241	-0.0761884	-0.0286265	0.0977078	-0.165018	-0.221195	-0.132076	0.201392	-0.431013	0.271763	1.11762	-0.258567	0.421635	-0.00512741	-0.166338	-0.12579	-0.374276	-0.212864	-0.00159631	-0.101395	-0.378991	0.0148549	-0.000462324	-0.12736	-0.278936	-0.435315	-0.356947	-0.416978	-0.301911	-0.015008	0.00644329	-0.296964	-0.591279	0.113541	0.854862	0.2335	-0.454433	0.264441	0.0939183	-0.139774	0.129476	-0.231229	0.365348	-0.264475	-0.286529	0.128333	0.00445027	-0.0800983	-0.26315	0.484386	0.585783	-0.0701506	0.138134	-0.507753	0.0729597	-0.34421	-0.432604	-0.332437	-0.0241324	0.671838	-0.488685	-0.118119	0.00989739	-0.364388	-0.436662	0.131901	0.0106249	0.103145	-0.196062	-0.486533	-0.625987	-0.154874	0.0130774	-0.0390512	-0.137037	0.00094491	-0.362242	0.305093	-0.294005	-0.303855	-0.264463	0.067715	0.155593	-0.00259609	0.114737	0.0548822	-0.240832	-0.241617	-0.200207	1.12436	0.10475	-0.619418	0.404966	-0.364071	-0.219945	-0.0406672	-0.25094	-0.340382	0.0639112	-0.217853	-0.146876	-0.139485	0.776089	-0.383837	-0.045308	-0.137727	-0.287038	-0.382445	0.660657	-0.367393	-0.129434	0.037595	0.0601953	0.190456	-0.397051	-0.492349	-0.0891173	-0.304514	-0.181036	-0.407543	-0.355409	-0.165478	-0.297206	-0.366472	-0.136585	-0.192177	-0.258895	0.112777	0.276842	0.227886	-0.0420362	-0.208356	-0.402297	-0.362459	-0.209829	-0.184302	-0.527106	-0.148894	0.292587	0.0898711	0.047832	-0.0480606	-0.229328	-0.173951	-0.121231	-0.0448594	-0.0503302	0.15702	0.36434	0.0314741	-0.139807	0.454652	-0.26268	0.272439	-0.199837	-0.00338831	0.828381	0.676659	-0.17719	0.0385675	-0.373623	0.0794793	0.666396	-0.263718	0.0568111	0.188159	0.243462	-0.0310726	0.329198	-0.014569	0.195116	0.06083	0.557141	-0.372621	-0.0740308	0.0681842	0.130026	0.0385499	0.345284	-0.357391	0.0502172	0.0267694
129	1.35555	-0.414912	-0.343628	-0.370998	0.53567	-0.101234	-0.326969	-0.106188	1.39373	-0.151225	-0.399778	-0.332768	-0.135658	-0.307599	-0.320746	0.0180188	-0.392702	0.192668	0.764774	1.30031	0.146124	-0.476302	-0.374085	-0.330783	-0.197275	0.233431	-0.437661	-0.500814	0.563054	-0.0118226	-0.351808	-0.170286	-0.108028	-0.455362	0.230656	-0.18202	-0.207183	-0.367023	-0.31041	1.91871	-0.311	0.949327	-0.10885	-0.17503	-0.304963	-0.418957	-0.13834	-0.336841	-0.329224	1.35055	1.48534	1.03012	0.479004	-0.411293	-0.166303	-0.0255844	-0.446591	-0.21485	0.245269	-0.193008	-0.405917	-0.364092	0.115223	-0.287842	-0.453063	-0.474844	-0.318694	1.61575	-0.341393	-0.133461	-0.262788	-0.30885	-0.271815	-0.248276	-0.17557	-0.165916	-0.242871	1.40899	-0.292919	-0.388802	-0.287371	-0.498034	-0.239711	0.593786	-0.138562	0.349623	0.982912	0.348826	-0.486973	-0.460806	0.72481	-0.125131	-0.289051	-0.34435	-0.111147	-0.423184	0.780809	1.71237	-0.309637	-0.0233712	-0.18595	-0.388171	-0.183405	-0.183924	-0.343373	-0.345	-0.428252	-0.089631	-0.274297	-0.337108	-0.462369	-0.204397	1.85451	0.326809	0.871607	-0.190235	0.821462	-0.153437	-0.449576	-0.295524	-0.242228	-0.233248	-0.474647	-0.0825581	0.0417513	-0.0974707	0.146075	-0.399999	1.86679	0.24438	-0.2072	-0.365837	-0.0396286	-0.107979	0.0705119	0.163002	-0.405961	-0.293867	-0.269325	0.230777	-0.01065	-0.231147	-0.270744	-0.486682	0.0823165	-0.207968	1.61774	-0.1028	-0.0884995	0.5708	-0.0266873	1.29993	-0.293901	-0.245789	0.0257092	-0.300881	0.5584	0.336787	0.0329538	-0.182674	-0.249712	1.46367	-0.467098	0.0985861	0.720835	0.776111	-0.465121	-0.0985796	0.349158	-0.37934	0.187273	-0.50372	-0.107981	-0.331342	-0.288068	-0.193038	-0.101845	0.131805	-0.149922	1.83147	-0.513143	-0.0648511	-0.39973	-0.377794	0.512037	-0.504846	0.845158	1.30994	-0.261797	0.181914	-0.327618	-0.316897	-0.341391	-0.448263	-0.317109	-0.399279	-0.460299	-0.478067	-0.016624	0.58826	-0.3729	-0.327707	-0.0402036	0.310739	0.886569	0.597247	-0.273505	-0.267272	-0.40187	-0.476159	1.26761	0.819543	0.296896	-0.387361	-0.168318	0.763869	-0.277656	0.913133	-0.207047	0.696717	0.652021	-0.479256	-0.35862	-0.095063	-0.269645	-0.435906	-0.345077	1.24154	-0.297713	0.455236	-0.116656	-0.251725	0.212595	-0.253975	-0.269164	-0.323758	1.9721	-0.150722	-0.235519	-0.382064	-0.45679	0.141836	0.43734	-0.0685732	0.51287	-0.0894583	0.449391	-0.254895	-0.117441	-0.408371	-0.101086	0.0779154	0.556963	-0.211984	0.823797	-0.462072	1.30005	1.37515	-0.218645	0.0837999	-0.180336	-0.37401	-0.344847	-0.345956	0.305	-0.420663	-0.197598	-0.404077	-0.108014	-0.300175	-0.417536	-0.359956	-0.189183	-0.285309	-0.13927	0.184277	0.22554	-0.466627	-0.150952	0.294471	-0.456761	-0.2422	-0.224733	-0.144072	-0.224943	-0.488523	0.155615	0.278155	0.401729	0.690813	-0.321047	0.0236489	0.335667	0.312514	-0.101756	1.28867	0.163467	-0.22037	-0.480117	-0.321092	-0.482491	0.495429	0.511331	0.446565	-0.215928	-0.491495	-0.320654	-0.0280717	-0.260319	0.772994	-0.4173	0.409054	-0.469214	-0.439355	-0.341455	-0.145633	-0.373441	1.75113	0.7461	0.125918	-0.239989	-0.248865	-0.015868	0.11452	0.589323	-0.172263	-0.00627384	-0.226695	-0.142555	0.033765	-0.35404	-0.335301	-0.413806	-0.438049	-0.271839	-0.432048	-0.42822	0.0720946	-0.264303	-0.272077	-0.416104	-0.107832	0.352029	-0.33854	-0.20081	-0.273746	0.0579957	0.6608	-0.441574	-0.383022	1.41535	0.159133	0.220321	0.295477	0.442623	-0.292991	0.348734	-0.0138404	1.69882	0.264873	0.394041	-0.457458	0.0544647	-0.467657	-0.511194	-0.398157	-0.234631	1.28932	-0.154234	-0.439654	-0.23007	-0.329053	-0.412255	0.268444	0.303801	1.99984	-0.295272	-0.258552	-0.51694	-0.365171	-0.19601	0.97332	-0.415062	-0.264848	0.403416	-0.348418	-0.204549	-0.159717	-0.0782722	0.244593	-0.0928897	-0.305626	0.106273	-0.369218	-0.269823	0.137104	-0.300513	0.632353	0.18979	-0.516092	-0.13422	-0.304276	-0.489509	-0.380798	-0.391265	-0.419216	-0.140623	-0.379974	0.392305	-0.442749	0.875677	-0.441779	-0.281961	-0.157455	-0.413549	-0.30414	0.909661	-0.411951	-0.440862	-0.426158	0.0770066	-0.477625	-0.467969	-0.404339	-0.355103	0.466091	1.15117	-0.38525	-0.115766	-0.028304	-0.269427	-0.25257	0.0323976	0.764619	0.00924375	-0.363212	-0.347774	0.149972	-0.442518	-0.428009	0.0807009	0.0182846	0.344827	-0.297659	-0.403772	-0.398424	-0.0110215	0.826907	0.199123	-0.33728	-0.361835	-0.370003	0.088437	-0.427382	-0.125146	0.113424	0.133439	0.010901	-0.452095	0.431812	0.32982	-0.0370413	-0.214895	0.412946	0.454983	0.22194	0.0490936	0.0502258	0.0520278	-0.148059	0.226261	-0.398523	-0.258759	0.279972	-0.0497754	-0.175091	-0.265985	-0.396213	0.0156376	0.162701	-0.0988227	-0.351269	0.275992	-0.0128828	-0.0205963	-0.26286	0.292021	-0.210787	-0.229687	-0.296321
